date,sku,units,genre,hour,genre_cleaned,day,25CB99,87A4E4,CC2B77,AED206,9C88F3,ECC5CE,77AA3D,D8470A,647EED,4E3B4C
5-Apr-2013,ECC5CE-D8470A-25CB99-4E3B4C-CC2B77-77AA3D-9C88F3-87A4E4-AED206-647EED,9|17|10|12|15|17|14|9|10|5,fem,17:37,F,Fri,10,9,15,10,14,9,17,17,5,12
6-Apr-2013,647EED-AED206-77AA3D-ECC5CE-25CB99,13|8|15|9|16,Masc,19:55,M,Sat,16,0,0,8,0,9,15,0,13,0
7-Apr-2013,D8470A-25CB99-CC2B77-87A4E4-647EED-AED206-77AA3D-4E3B4C-ECC5CE-9C88F3,19|5|18|18|16|11|15|12|14|13,Masc,15:55,M,Sun,5,18,18,11,13,14,15,19,16,12
8-Apr-2013,9C88F3-77AA3D-ECC5CE-647EED-AED206-CC2B77-D8470A-87A4E4-25CB99,7|18|12|14|19|20|11|6|5,Fem,8:47,F,Mon,5,6,20,19,7,12,18,11,14,0
9-Apr-2013,25CB99-D8470A-CC2B77-ECC5CE-4E3B4C-77AA3D,10|17|17|14|6|17,Masc,10:28,M,Tue,10,0,17,0,0,14,17,17,0,6
10-Apr-2013,87A4E4-25CB99-ECC5CE-647EED-4E3B4C,7|8|14|12|8,F,11:51,F,Wed,8,7,0,0,0,14,0,0,12,8
11-Apr-2013,77AA3D-D8470A-CC2B77-AED206-4E3B4C-25CB99-9C88F3-87A4E4,18|14|14|17|6|18|12|8,fem,8:01,F,Thu,18,8,14,17,12,0,18,14,0,6
12-Apr-2013,4E3B4C-9C88F3-25CB99-ECC5CE-AED206-77AA3D,18|15|5|6|7|16,M,17:18,M,Fri,5,0,0,7,15,6,16,0,0,18
13-Apr-2013,647EED-D8470A-25CB99-ECC5CE-9C88F3-87A4E4-CC2B77,15|19|18|11|10|4|19,Masc,17:17,M,Sat,18,4,19,0,10,11,0,19,15,0
14-Apr-2013,87A4E4-CC2B77-ECC5CE-25CB99-4E3B4C-9C88F3-AED206,8|8|5|11|10|8|6,Masc,9:18,M,Sun,11,8,8,6,8,5,0,0,0,10
15-Apr-2013,ECC5CE-9C88F3-87A4E4-77AA3D,7|19|8|5,masc,18:50,M,Mon,0,8,0,0,19,7,5,0,0,0
16-Apr-2013,647EED-87A4E4-ECC5CE-25CB99-4E3B4C-CC2B77-77AA3D-D8470A-9C88F3-AED206,11|20|6|7|19|8|15|12|4|9,Male,19:41,M,Tue,7,20,8,9,4,6,15,12,11,19
17-Apr-2013,647EED-AED206-CC2B77-87A4E4-D8470A-ECC5CE-9C88F3-25CB99-77AA3D,9|20|6|14|14|10|5|11|17,M,12:22,M,Wed,11,14,6,20,5,10,17,14,9,0
18-Apr-2013,ECC5CE-25CB99-9C88F3-CC2B77-D8470A-4E3B4C-647EED-AED206-87A4E4,5|16|15|20|11|18|6|19|16,fem,20:00,F,Thu,16,16,20,19,15,5,0,11,6,18
19-Apr-2013,ECC5CE-4E3B4C-77AA3D,5|6|14,F,15:51,F,Fri,0,0,0,0,0,5,14,0,0,6
20-Apr-2013,D8470A-9C88F3-CC2B77-ECC5CE-647EED-4E3B4C,13|16|5|17|17|16,masc,12:38,M,Sat,0,0,5,0,16,17,0,13,17,16
21-Apr-2013,77AA3D-25CB99-4E3B4C-AED206,10|12|7|14,Masc,15:50,M,Sun,12,0,0,14,0,0,10,0,0,7
22-Apr-2013,77AA3D-D8470A-AED206-CC2B77-87A4E4-9C88F3-647EED-4E3B4C-ECC5CE-25CB99,13|16|20|19|20|17|4|14|11|12,F,18:24,F,Mon,12,20,19,20,17,11,13,16,4,14
23-Apr-2013,D8470A-ECC5CE-CC2B77-87A4E4-647EED-4E3B4C-25CB99-AED206-77AA3D-9C88F3,12|12|6|20|19|11|8|4|11|5,Male,18:38,M,Tue,8,20,6,4,5,12,11,12,19,11
24-Apr-2013,D8470A-647EED-77AA3D-CC2B77-4E3B4C,16|8|15|7|20,M,20:23,M,Wed,0,0,7,0,0,0,15,16,8,20
25-Apr-2013,CC2B77-9C88F3-4E3B4C-D8470A-647EED-87A4E4-AED206,11|17|10|6|4|8|7,Fem,14:22,F,Thu,0,8,11,7,17,0,0,6,4,10
26-Apr-2013,87A4E4-CC2B77-647EED,7|10|17,Masc,9:45,M,Fri,0,7,10,0,0,0,0,0,17,0
27-Apr-2013,647EED-25CB99-CC2B77-AED206,18|7|13|17,Fem,15:01,F,Sat,7,0,13,17,0,0,0,0,18,0
28-Apr-2013,4E3B4C-9C88F3-77AA3D-D8470A-CC2B77-ECC5CE-25CB99,8|11|15|8|17|12|6,fem,11:36,F,Sun,6,0,17,0,11,12,15,8,0,8
29-Apr-2013,4E3B4C-647EED-CC2B77-ECC5CE-9C88F3-AED206-25CB99,12|12|11|12|17|5|7,fem,9:17,F,Mon,7,0,11,5,17,12,0,0,12,12
30-Apr-2013,77AA3D-9C88F3-87A4E4-647EED-25CB99-AED206,15|6|8|10|17|6,Male,16:21,M,Tue,17,8,0,6,6,0,15,0,10,0
1-May-2013,4E3B4C-CC2B77-9C88F3-87A4E4-647EED-D8470A-25CB99,4|19|6|8|19|13|12,Masc,10:46,M,Wed,12,8,19,0,6,0,0,13,19,4
2-May-2013,25CB99-4E3B4C-CC2B77-77AA3D-D8470A-9C88F3,15|8|9|16|10|4,Female,15:34,F,Thu,15,0,9,0,4,0,16,10,0,8
3-May-2013,ECC5CE-4E3B4C-87A4E4-25CB99-AED206-D8470A-647EED-CC2B77-9C88F3-77AA3D,5|15|9|14|9|6|17|6|5|19,M,19:00,M,Fri,14,9,6,9,5,5,19,6,17,15
4-May-2013,D8470A-AED206-77AA3D-647EED-9C88F3-25CB99,13|11|7|20|10|5,M,11:27,M,Sat,5,0,0,11,10,0,7,13,20,0
5-May-2013,4E3B4C-9C88F3-ECC5CE-AED206-87A4E4-647EED-D8470A-CC2B77-25CB99-77AA3D,4|18|17|18|7|9|10|6|7|10,Fem,13:01,F,Sun,7,7,6,18,18,17,10,10,9,4
6-May-2013,25CB99-CC2B77-ECC5CE-D8470A-4E3B4C-AED206-647EED-87A4E4-77AA3D-9C88F3,17|20|16|16|10|20|14|7|11|16,masc,15:27,M,Mon,17,7,20,20,16,16,11,16,14,10
7-May-2013,647EED-87A4E4-77AA3D-ECC5CE-AED206,8|5|14|4|8,fem,13:53,F,Tue,0,5,0,8,0,4,14,0,8,0
8-May-2013,77AA3D-87A4E4-647EED-9C88F3-AED206-4E3B4C-CC2B77-ECC5CE-25CB99-D8470A,10|10|20|8|18|20|15|8|16|11,Masc,20:41,M,Wed,16,10,15,18,8,8,10,11,20,20
9-May-2013,D8470A-77AA3D-25CB99,16|17|6,Male,19:50,M,Thu,6,0,0,0,0,0,17,16,0,0
10-May-2013,77AA3D-AED206-87A4E4-D8470A-CC2B77-9C88F3,9|15|16|5|10|15,Fem,12:34,F,Fri,0,16,10,15,15,0,9,5,0,0
11-May-2013,25CB99-87A4E4-4E3B4C,7|13|7,Masc,12:05,M,Sat,7,13,0,0,0,0,0,0,0,7
12-May-2013,CC2B77-4E3B4C-647EED-77AA3D-ECC5CE-AED206-D8470A-9C88F3-25CB99-87A4E4,19|15|15|5|18|20|20|8|7|14,Fem,16:01,F,Sun,7,14,19,20,8,18,5,20,15,15
13-May-2013,4E3B4C-9C88F3-77AA3D-AED206-25CB99,4|13|20|5|19,F,15:29,F,Mon,19,0,0,5,13,0,20,0,0,4
14-May-2013,87A4E4-4E3B4C-D8470A-647EED-CC2B77-9C88F3-25CB99-77AA3D-AED206-ECC5CE,4|10|4|10|6|12|4|5|9|6,Male,15:09,M,Tue,4,4,6,9,12,6,5,4,10,10
15-May-2013,77AA3D-9C88F3-CC2B77-4E3B4C-87A4E4-25CB99-D8470A-AED206,13|11|14|7|12|8|9|8,Fem,10:34,F,Wed,8,12,14,8,11,0,13,9,0,7
16-May-2013,CC2B77-AED206-87A4E4-25CB99-ECC5CE-77AA3D-D8470A-4E3B4C-647EED-9C88F3,14|6|17|13|12|13|13|15|7|6,F,8:49,F,Thu,13,17,14,6,6,12,13,13,7,15
17-May-2013,ECC5CE-77AA3D-647EED,4|10|10,-,12:37,-,Fri,0,0,0,0,0,4,10,0,10,0
18-May-2013,647EED-ECC5CE-9C88F3-87A4E4-AED206-D8470A-CC2B77-25CB99-4E3B4C,7|10|9|13|18|18|12|6|13,-,12:07,-,Sat,6,13,12,18,9,10,0,18,7,13
19-May-2013,87A4E4-AED206-4E3B4C-25CB99-647EED-77AA3D-CC2B77,11|12|17|5|11|19|7,fem,15:23,F,Sun,5,11,7,12,0,0,19,0,11,17
20-May-2013,87A4E4-25CB99-CC2B77-AED206-9C88F3-647EED-4E3B4C,7|14|19|18|4|12|7,Male,11:06,M,Mon,14,7,19,18,4,0,0,0,12,7
21-May-2013,D8470A-ECC5CE-87A4E4-647EED-AED206-9C88F3-CC2B77-25CB99-77AA3D,4|17|15|5|4|12|19|5|13,Masc,17:13,M,Tue,5,15,19,4,12,17,13,4,5,0
22-May-2013,25CB99-4E3B4C-9C88F3-647EED,11|8|16|10,M,20:39,M,Wed,11,0,0,0,16,0,0,0,10,8
23-May-2013,87A4E4-D8470A-4E3B4C-77AA3D,7|4|14|4,M,9:39,M,Thu,0,7,0,0,0,0,4,4,0,14
24-May-2013,CC2B77-4E3B4C-ECC5CE-AED206,6|6|10|18,Male,19:20,M,Fri,0,0,6,18,0,10,0,0,0,6
25-May-2013,D8470A-CC2B77-4E3B4C-ECC5CE-AED206-87A4E4-25CB99,16|16|5|12|10|15|8,Male,16:42,M,Sat,8,15,16,10,0,12,0,16,0,5
26-May-2013,D8470A-647EED-4E3B4C-CC2B77-77AA3D,14|6|5|6|17,M,15:04,M,Sun,0,0,6,0,0,0,17,14,6,5
27-May-2013,25CB99-AED206-ECC5CE-4E3B4C-D8470A-9C88F3,15|8|11|16|17|20,Masc,13:43,M,Mon,15,0,0,8,20,11,0,17,0,16
28-May-2013,647EED-25CB99-87A4E4-AED206-ECC5CE-9C88F3-77AA3D-CC2B77-4E3B4C-D8470A,10|13|16|17|8|8|4|16|16|4,Masc,19:47,M,Tue,13,16,16,17,8,8,4,4,10,16
29-May-2013,4E3B4C-87A4E4-647EED-D8470A-CC2B77-25CB99,14|10|8|4|11|7,fem,8:40,F,Wed,7,10,11,0,0,0,0,4,8,14
30-May-2013,647EED-9C88F3-25CB99-D8470A-87A4E4-CC2B77-4E3B4C-AED206-ECC5CE-77AA3D,16|17|19|14|6|10|11|9|11|7,-,20:22,-,Thu,19,6,10,9,17,11,7,14,16,11
31-May-2013,647EED-77AA3D-ECC5CE-CC2B77-D8470A-4E3B4C-AED206,10|15|16|15|11|7|5,Masc,11:11,M,Fri,0,0,15,5,0,16,15,11,10,7
1-Jun-2013,CC2B77-77AA3D-ECC5CE-647EED-D8470A-AED206-4E3B4C,14|11|14|15|8|6|17,Female,14:22,F,Sat,0,0,14,6,0,14,11,8,15,17
2-Jun-2013,647EED-77AA3D-25CB99-CC2B77-9C88F3,7|19|11|18|19,Fem,14:08,F,Sun,11,0,18,0,19,0,19,0,7,0
3-Jun-2013,647EED-ECC5CE-9C88F3-87A4E4-CC2B77-25CB99,9|18|12|4|18|9,fem,9:50,F,Mon,9,4,18,0,12,18,0,0,9,0
4-Jun-2013,CC2B77-4E3B4C-9C88F3-77AA3D-647EED-87A4E4,8|4|14|11|11|17,Male,13:36,M,Tue,0,17,8,0,14,0,11,0,11,4
5-Jun-2013,CC2B77-4E3B4C-77AA3D-647EED-D8470A-9C88F3-ECC5CE-25CB99,9|11|18|7|9|14|13|8,M,12:10,M,Wed,8,0,9,0,14,13,18,9,7,11
6-Jun-2013,647EED-9C88F3-AED206,16|17|10,masc,16:49,M,Thu,0,0,0,10,17,0,0,0,16,0
7-Jun-2013,CC2B77-87A4E4-D8470A-4E3B4C-77AA3D-25CB99-ECC5CE-647EED-AED206-9C88F3,6|15|11|7|19|15|11|20|5|9,fem,14:51,F,Fri,15,15,6,5,9,11,19,11,20,7
8-Jun-2013,87A4E4-CC2B77-25CB99-ECC5CE-4E3B4C-D8470A-9C88F3-647EED-AED206-77AA3D,11|14|11|17|5|18|15|16|15|17,Male,17:10,M,Sat,11,11,14,15,15,17,17,18,16,5
9-Jun-2013,CC2B77-9C88F3-647EED-AED206-4E3B4C-ECC5CE,7|6|7|16|13|16,Female,9:45,F,Sun,0,0,7,16,6,16,0,0,7,13
10-Jun-2013,9C88F3-647EED-4E3B4C-87A4E4-ECC5CE-25CB99-CC2B77,18|7|4|13|5|6|13,Fem,18:14,F,Mon,6,13,13,0,18,5,0,0,7,4
11-Jun-2013,25CB99-87A4E4-AED206-4E3B4C-9C88F3-ECC5CE-CC2B77-D8470A,6|12|14|4|13|6|19|20,Fem,15:26,F,Tue,6,12,19,14,13,6,0,20,0,4
12-Jun-2013,25CB99-77AA3D-87A4E4-4E3B4C-AED206-CC2B77-ECC5CE-D8470A-9C88F3,12|4|15|18|6|20|18|12|10,Female,15:11,F,Wed,12,15,20,6,10,18,4,12,0,18
13-Jun-2013,ECC5CE-AED206-647EED-D8470A-25CB99-87A4E4-CC2B77-9C88F3-77AA3D-4E3B4C,19|14|6|13|9|8|4|17|5|17,Fem,14:29,F,Thu,9,8,4,14,17,19,5,13,6,17
14-Jun-2013,87A4E4-4E3B4C-25CB99-ECC5CE-AED206-77AA3D-CC2B77,18|19|10|14|11|11|9,Fem,18:48,F,Fri,10,18,9,11,0,14,11,0,0,19
15-Jun-2013,647EED-CC2B77-9C88F3-D8470A-AED206-77AA3D,10|16|14|9|9|17,F,11:21,F,Sat,0,0,16,9,14,0,17,9,10,0
16-Jun-2013,647EED-D8470A-CC2B77-ECC5CE,6|6|16|12,masc,20:50,M,Sun,0,0,16,0,0,12,0,6,6,0
17-Jun-2013,CC2B77-ECC5CE-D8470A,7|6|19,Male,15:50,M,Mon,0,0,7,0,0,6,0,19,0,0
18-Jun-2013,9C88F3-25CB99-87A4E4-D8470A-AED206-77AA3D-647EED-CC2B77-ECC5CE,6|20|18|17|12|20|7|18|7,F,18:43,F,Tue,20,18,18,12,6,7,20,17,7,0
19-Jun-2013,CC2B77-D8470A-25CB99-9C88F3-AED206-4E3B4C-87A4E4-647EED-77AA3D,15|7|17|6|20|16|8|14|10,fem,10:36,F,Wed,17,8,15,20,6,0,10,7,14,16
20-Jun-2013,9C88F3-25CB99-87A4E4,14|20|14,Male,11:55,M,Thu,20,14,0,0,14,0,0,0,0,0
21-Jun-2013,25CB99-D8470A-77AA3D-ECC5CE-AED206-4E3B4C-CC2B77-647EED-87A4E4,9|18|6|8|18|6|18|16|15,masc,20:23,M,Fri,9,15,18,18,0,8,6,18,16,6
22-Jun-2013,87A4E4-CC2B77-ECC5CE,8|14|17,Masc,16:50,M,Sat,0,8,14,0,0,17,0,0,0,0
23-Jun-2013,87A4E4-25CB99-77AA3D-AED206-4E3B4C-647EED-9C88F3-ECC5CE-CC2B77-D8470A,14|20|19|16|5|16|5|15|15|14,-,18:00,-,Sun,20,14,15,16,5,15,19,14,16,5
24-Jun-2013,D8470A-25CB99-4E3B4C-ECC5CE-9C88F3-87A4E4-CC2B77-77AA3D-AED206-647EED,15|10|7|5|20|11|7|14|11|20,Fem,10:21,F,Mon,10,11,7,11,20,5,14,15,20,7
25-Jun-2013,647EED-4E3B4C-D8470A,8|7|18,Female,9:50,F,Tue,0,0,0,0,0,0,0,18,8,7
26-Jun-2013,647EED-D8470A-CC2B77-ECC5CE-9C88F3-AED206-77AA3D-4E3B4C-25CB99,18|17|17|7|20|12|19|15|13,Fem,13:53,F,Wed,13,0,17,12,20,7,19,17,18,15
27-Jun-2013,25CB99-87A4E4-AED206-9C88F3-CC2B77-77AA3D-4E3B4C-647EED-D8470A,20|20|8|10|6|20|10|15|20,Male,13:27,M,Thu,20,20,6,8,10,0,20,20,15,10
28-Jun-2013,87A4E4-ECC5CE-D8470A-CC2B77-77AA3D-25CB99,5|15|4|6|7|19,Fem,11:39,F,Fri,19,5,6,0,0,15,7,4,0,0
29-Jun-2013,77AA3D-4E3B4C-CC2B77-25CB99-AED206-9C88F3-87A4E4,14|20|7|13|9|5|7,Masc,9:49,M,Sat,13,7,7,9,5,0,14,0,0,20
30-Jun-2013,AED206-77AA3D-4E3B4C-CC2B77-647EED-9C88F3-25CB99-D8470A-87A4E4,17|13|16|6|20|7|4|17|5,-,16:22,-,Sun,4,5,6,17,7,0,13,17,20,16
1-Jul-2013,D8470A-87A4E4-4E3B4C-AED206-CC2B77-647EED-9C88F3-25CB99-ECC5CE-77AA3D,20|6|12|13|15|6|17|5|16|11,M,10:19,M,Mon,5,6,15,13,17,16,11,20,6,12
2-Jul-2013,25CB99-9C88F3-AED206-D8470A-ECC5CE-647EED-4E3B4C-87A4E4,13|16|18|17|10|18|17|19,Masc,11:37,M,Tue,13,19,0,18,16,10,0,17,18,17
3-Jul-2013,25CB99-87A4E4-AED206-77AA3D-647EED,6|7|4|11|11,fem,15:09,F,Wed,6,7,0,4,0,0,11,0,11,0
4-Jul-2013,D8470A-CC2B77-25CB99-ECC5CE-647EED-4E3B4C,6|13|18|6|16|9,masc,10:17,M,Thu,18,0,13,0,0,6,0,6,16,9
5-Jul-2013,CC2B77-9C88F3-647EED-AED206-77AA3D-87A4E4-4E3B4C-25CB99-ECC5CE-D8470A,20|4|10|9|19|13|6|9|16|11,Masc,17:41,M,Fri,9,13,20,9,4,16,19,11,10,6
